Query_nr,doc_nr
1096475,203012
1096475,166017
1096475,187684
1096475,461421
1096475,65047
1096475,355515
1096475,194197
84778,334468
84778,128750
84778,313134
84778,325713
84778,220646
84778,302343
84778,277154
84778,115083
84778,169067
84778,366007
440098,265789
440098,15624
440098,315962
440098,269493
440098,116133
440098,205897
440098,398213
440098,120610
440098,74615
440098,12842
42361,316243
42361,112445
42361,414679
42361,231814
42361,427508
42361,145346
42361,309144
42361,219442
42361,175362
42361,400293
567714,124137
567714,196162
567714,182797
567714,470627
567714,222034
567714,16042
567714,417896
567714,363251
567714,360803
567714,161141
435794,49235
435794,494982
435794,347715
435794,415057
435794,328761
435794,203596
435794,317812
435794,253569
435794,429182
435794,166805
453869,191415
453869,123794
453869,385783
453869,410428
453869,132220
453869,418278
453869,327510
453869,59333
453869,73081
453869,319414
482808,275734
482808,14845
482808,324544
482808,358113
482808,154740
482808,122725
482808,201992
482808,335275
482808,158468
482808,62405
473492,306045
473492,22825
473492,356333
473492,125813
473492,107733
473492,219394
473492,167379
473492,374336
473492,256798
473492,322342
1101868,33751
1101868,406983
1101868,145734
1101868,275746
1101868,223180
1101868,25585
1101868,272219
1101868,33952
1101868,140542
1101868,464226
1096457,190121
1096457,159337
1096457,145453
1096457,493735
1096457,501534
1096457,56173
1096457,102997
1096457,385752
1096457,122902
1096457,442071
464440,317822
464440,226592
464440,233934
464440,43892
464440,318540
464440,7756
464440,245237
464440,212789
464440,27695
464440,155859
1096454,30198
1096454,29111
1096454,209344
1096454,320497
1096454,348988
1096454,359864
1096454,78224
1096454,431754
1096454,454852
1096454,348673
453705,261168
453705,390331
453705,161229
453705,308791
453705,277454
453705,88795
453705,163089
453705,194002
453705,150378
453705,427287
65584,318447
65584,245812
65584,97124
65584,318770
65584,171953
65584,478933
65584,168963
65584,196421
65584,127282
65584,192198
620992,488176
620992,53968
620992,137507
620992,47574
620992,53863
620992,289793
620992,278004
620992,354336
620992,387962
620992,333275
556976,350183
556976,161824
556976,196025
556976,330781
556976,343987
556976,348548
556976,495007
556976,420078
556976,87432
556976,170189
694560,123801
694560,498621
694560,32735
694560,415369
694560,467355
694560,333079
694560,346363
694560,418939
694560,52080
694560,195977
407869,376831
407869,80153
407869,43124
407869,485366
407869,79228
407869,455301
407869,283331
407869,227198
407869,258007
407869,462772
484454,231411
484454,114181
484454,298553
484454,306426
484454,175024
484454,373824
484454,105222
484454,67708
484454,208332
484454,238144
1096431,204864
1096431,370185
1096431,66740
1096431,217292
1096431,3857
1096431,321273
1096431,244136
1096431,470418
1096431,56551
1096431,464670
1096429,195234
1096429,126000
1096429,144918
1096429,492145
1096429,249999
1096429,133351
1096429,330936
1096429,264861
1096429,475730
1096429,364518
667373,457989
667373,226139
667373,185864
667373,186572
667373,447818
667373,401349
667373,274681
667373,104769
667373,235757
667373,417339
527568,264270
527568,362625
527568,148218
527568,417896
527568,59491
527568,45717
527568,62686
527568,160408
527568,42068
527568,250576
595577,368265
595577,466867
595577,425587
595577,316794
595577,466570
595577,347093
595577,86872
595577,168439
595577,148657
595577,189824
461601,36909
461601,220960
461601,119440
461601,172951
461601,69135
461601,418685
461601,205576
461601,316243
461601,497628
461601,122999
693736,41373
693736,96564
693736,398957
693736,232013
693736,299993
693736,419999
693736,305610
693736,98718
693736,308077
693736,8198
231482,91564
231482,410810
231482,391586
231482,407607
231482,138338
231482,23100
231482,72349
231482,271300
231482,249823
231482,363054
443081,97795
443081,94676
443081,446775
443081,459049
443081,175203
443081,385979
443081,117790
443081,471649
443081,409849
443081,406887
282214,1411
282214,211409
282214,354101
282214,46487
282214,484109
282214,37451
282214,491237
282214,41289
282214,298739
282214,180850
747937,294172
747937,84468
747937,187797
747937,10385
747937,130332
747937,496539
747937,162419
747937,67317
747937,320958
747937,382129
467683,482818
467683,307131
467683,276045
467683,445099
467683,101742
467683,353143
467683,72164
467683,161783
467683,433547
467683,120188
551119,131562
551119,85054
551119,211013
551119,29712
551119,470664
551119,102202
551119,123075
551119,91643
551119,257193
551119,313297
450093,311974
450093,23320
450093,411443
450093,411294
450093,113757
450093,362230
450093,57367
450093,350884
450093,138226
450093,23253
696918,323428
696918,452645
696918,473693
696918,145981
696918,489948
696918,457175
696918,52658
696918,295830
696918,244807
696918,323135
540906,247995
540906,220534
540906,2385
540906,287359
540906,495198
540906,383386
540906,236397
540906,164756
540906,175333
540906,499590
575492,139475
575492,250379
575492,162617
575492,12768
575492,218415
575492,57330
575492,145667
575492,204622
575492,209182
575492,485418
588888,192280
588888,453978
588888,192829
588888,422820
588888,420622
588888,283088
588888,350086
588888,290247
588888,449786
588888,84049
687375,381510
687375,52340
687375,30098
687375,184275
687375,500092
687375,130332
687375,158452
687375,141256
687375,174762
687375,165038
479570,320067
479570,120220
479570,65992
479570,455368
479570,129190
479570,290582
479570,487436
479570,131581
479570,251748
479570,72851
708781,442324
708781,361392
708781,135090
708781,476336
708781,353171
708781,163320
708781,39737
708781,317690
708781,144568
708781,19134
578100,369362
578100,135121
578100,396442
578100,160138
578100,152395
578100,226598
578100,168596
578100,95527
578100,133314
578100,466127
198581,366224
198581,16161
198581,268190
198581,149331
198581,424021
198581,345147
198581,271655
198581,438721
198581,55609
198581,163707
441128,169958
441128,167034
441128,459034
441128,200463
441128,464793
441128,46105
441128,414608
441128,122700
441128,139786
441128,452214
748054,280279
748054,34704
748054,413403
748054,236388
748054,379990
748054,264992
748054,272248
748054,58337
748054,496328
748054,391897
329515,318615
329515,320170
329515,183025
329515,497704
329515,411153
329515,80832
329515,152552
329515,471830
329515,17527
329515,141747
560059,382061
560059,346244
560059,318854
560059,284862
560059,376145
560059,176980
560059,215348
560059,239807
560059,211122
560059,171703
1101861,390710
1101861,34982
1101861,186078
1101861,455346
1101861,164597
1101861,253475
1101861,114859
1101861,173665
1101861,324971
1101861,225293
686469,379302
686469,54285
686469,464528
686469,204598
686469,78534
686469,430670
686469,220446
686469,165193
686469,461780
686469,62361
731886,219315
731886,392095
731886,365130
731886,89591
731886,469014
731886,327865
731886,129670
731886,454492
731886,130332
731886,496539
227968,127414
227968,75402
227968,259490
227968,46365
227968,466122
227968,406340
227968,66043
227968,49589
227968,190024
227968,60188
405867,103349
405867,49665
405867,480863
405867,332147
405867,113890
405867,402750
405867,346899
405867,317285
405867,413718
405867,423411
1096376,280632
1096376,479369
1096376,413024
1096376,118452
1096376,34306
1096376,454512
1096376,345415
1096376,318617
1096376,345623
1096376,52575
1096375,77287
1096375,249530
1096375,6218
1096375,195817
1096375,363411
1096375,250522
1096375,475147
1096375,373238
1096375,495418
1096375,324698
406205,219097
406205,323893
406205,13996
406205,290499
406205,106167
406205,308080
406205,12061
406205,414041
406205,31682
406205,76578
507086,112834
507086,22321
507086,42067
507086,174732
507086,181776
507086,224224
507086,360912
507086,32284
507086,333869
507086,86553
97766,447929
97766,91936
97766,128196
97766,17284
97766,465825
97766,180087
97766,480406
97766,351057
97766,431540
97766,215463
539278,187215
539278,172322
539278,30488
539278,420383
539278,384235
539278,268950
539278,355246
539278,61457
539278,358116
539278,403646
511367,256668
511367,126217
511367,88657
511367,350748
511367,214764
511367,376029
511367,57799
511367,15168
511367,424707
511367,333790
1096368,374469
1096368,223700
1096368,480911
1096368,24596
1096368,501497
1096368,341888
1096368,259291
1096368,397176
1096368,114954
1096368,330930
490505,249498
490505,152668
490505,452266
490505,126231
490505,166417
490505,421845
490505,433175
490505,484418
490505,136903
490505,392391
458885,70285
458885,397116
458885,24639
458885,96336
458885,88714
458885,342238
458885,271216
458885,494927
458885,484560
458885,363447
1096360,389159
1096360,11198
1096360,445466
1096360,399600
1096360,428835
1096360,222164
1096360,82313
1096360,270572
1096360,241131
1096360,132309
273014,49763
273014,287801
273014,244801
273014,451820
273014,4391
273014,387013
273014,241205
273014,208168
273014,136548
273014,257947
482412,211058
482412,33379
482412,418165
482412,424619
482412,28275
482412,276623
482412,306358
482412,172120
482412,265450
482412,357531
613694,481313
613694,449920
613694,60175
613694,102465
613694,325549
613694,287959
613694,309076
613694,292905
613694,270659
613694,318004
660999,458925
660999,43904
660999,139227
660999,479095
660999,322912
660999,270817
660999,19521
660999,411145
660999,495309
660999,483554
342450,349791
342450,62750
342450,422668
342450,71125
342450,201219
342450,300031
342450,335927
342450,136970
342450,349353
342450,206520
413079,237061
413079,294463
413079,489726
413079,292676
413079,66540
413079,259961
413079,104057
413079,198203
413079,260180
413079,200059
420934,499980
420934,309338
420934,398848
420934,431700
420934,297463
420934,458514
420934,60062
420934,500334
420934,121970
420934,369394
682025,28789
682025,77824
682025,50151
682025,476716
682025,121078
682025,121218
682025,204986
682025,418626
682025,328844
682025,196843
627323,16714
627323,257547
627323,99571
627323,110388
627323,178154
627323,76909
627323,76025
627323,100268
627323,60984
627323,65061
82100,227269
82100,44960
82100,305503
82100,259682
82100,396547
82100,136845
82100,344022
82100,33592
82100,121579
82100,95263
371420,222824
371420,165888
371420,423419
371420,9900
371420,498389
371420,79493
371420,51491
371420,198609
371420,354278
371420,55975
592672,252911
592672,125958
592672,245957
592672,290862
592672,346215
592672,337887
592672,102360
592672,311432
592672,244904
592672,136300
493508,315203
493508,111423
493508,361035
493508,5753
493508,344399
493508,355740
493508,155783
493508,209048
493508,228907
493508,425892
626701,347034
626701,288701
626701,271720
626701,132981
626701,84823
626701,338879
626701,419601
626701,95117
626701,370718
626701,307024
640232,287615
640232,86871
640232,116423
640232,381574
640232,10832
640232,146828
640232,500026
640232,118477
640232,83149
640232,363731
638503,419601
638503,209552
638503,47376
638503,487981
638503,220084
638503,328758
638503,409176
638503,107519
638503,403843
638503,92790
724579,286059
724579,32485
724579,481243
724579,76784
724579,58336
724579,55977
724579,317519
724579,461547
724579,242383
724579,198574
437165,458509
437165,49118
437165,342403
437165,141689
437165,217769
437165,489208
437165,394721
437165,499625
437165,451144
437165,422634
352236,303125
352236,37521
352236,134271
352236,219366
352236,334375
352236,416853
352236,426890
352236,119282
352236,250124
352236,417033
719488,452374
719488,487395
719488,228443
719488,473296
719488,358274
719488,353099
719488,397505
719488,250921
719488,401301
719488,24704
274981,144084
274981,439401
274981,211740
274981,345856
274981,185424
274981,149163
274981,222530
274981,175047
274981,279259
274981,226846
547018,305738
547018,413999
547018,80251
547018,29686
547018,426804
547018,199522
547018,282458
547018,355213
547018,344406
547018,9349
433680,428229
433680,32039
433680,227415
433680,165038
433680,252085
433680,376693
433680,405577
433680,4166
433680,38722
433680,298856
731902,421451
731902,422058
731902,363579
731902,468852
731902,75778
731902,350262
731902,53176
731902,226837
731902,96144
731902,271746
412340,27067
412340,96576
412340,3022
412340,258638
412340,480426
412340,363854
412340,92490
412340,209867
412340,285366
412340,271922
358150,100120
358150,440266
358150,162721
358150,431195
358150,117881
358150,97421
358150,383656
358150,103665
358150,447394
358150,221659
510858,17601
510858,445817
510858,74013
510858,486712
510858,16667
510858,445959
510858,420959
510858,116492
510858,70324
510858,335801
505171,59153
505171,119374
505171,353177
505171,98808
505171,39170
505171,484923
505171,234850
505171,378242
505171,306629
505171,205747
544060,344658
544060,152671
544060,157814
544060,98686
544060,71009
544060,245064
544060,318892
544060,340443
544060,380440
544060,71485
453451,113013
453451,366437
453451,257504
453451,256938
453451,282673
453451,69509
453451,495510
453451,354662
453451,362524
453451,274069
632625,380754
632625,428980
632625,232079
632625,416257
632625,225864
632625,291656
632625,180765
632625,297307
632625,109697
632625,64601
405090,143555
405090,419163
405090,268794
405090,366533
405090,416443
405090,282360
405090,445551
405090,481290
405090,288505
405090,116397
409207,461584
409207,389366
409207,159071
409207,419635
409207,145389
409207,473714
409207,178416
409207,350664
409207,216596
409207,282269
477309,101129
477309,72643
477309,84142
477309,76768
477309,495991
477309,416936
477309,100525
477309,65736
477309,430046
477309,84501
749955,106216
749955,800
749955,363176
